dataset,scenario,model,signal,metric,spearman_mean,spearman_std,pearson_mean,pearson_std,n_seeds_valid
lsac,no_drift,xgb,max_subgroup_deviation,DI_star,-0.036541353383458645,0.15811878125398346,-0.019727997397872055,0.15804342016405587,20
lsac,no_drift,xgb,max_subgroup_deviation,AOD_star,0.015563909774436077,0.19183000452480958,0.019766912870861835,0.1958253685257946,20
lsac,no_drift,xgb,max_subgroup_deviation,BalAcc,0.03744360902255638,0.22558190404416195,0.02028297752761823,0.20743423070954475,20
lsac,no_drift,xgb,assignment_proportion_drift,DI_star,0.024212391082161205,0.14693148972952425,0.007049010997920835,0.14491762484039145,20
lsac,no_drift,xgb,assignment_proportion_drift,AOD_star,0.04530865739839447,0.16191526601928807,0.03925660152783746,0.1826024438698832,20
lsac,no_drift,xgb,assignment_proportion_drift,BalAcc,0.039172652703704104,0.14071298556196182,0.047970438699393325,0.14606192395654455,20
lsac,no_drift,xgb,ks_statistic,DI_star,0.02496240601503759,0.3240573242728678,-0.016471159626085245,0.25079917250818795,20
lsac,no_drift,xgb,ks_statistic,AOD_star,0.06142857142857142,0.23694031857912196,0.0037417616795327596,0.22149293614416418,20
lsac,no_drift,xgb,ks_statistic,BalAcc,-0.052030075187969926,0.26172041334977597,-0.04607066558702623,0.229259858421513,20
lsac,no_drift,xgb,kl_divergence,DI_star,-0.09225563909774434,0.2806444837297728,-0.09539487810507775,0.2852570479213698,20
lsac,no_drift,xgb,kl_divergence,AOD_star,-0.08451127819548869,0.27990355542435297,-0.08517947027545135,0.2777917711515374,20
lsac,no_drift,xgb,kl_divergence,BalAcc,-0.03661654135338345,0.21278927429691727,-0.04505043255345972,0.19756660225325262,20
lsac,no_drift,xgb,per_subgroup_ewma[min_neg],DI_star,0.026390977443609027,0.2558744935682652,0.02308808792437181,0.2264267787571905,20
lsac,no_drift,xgb,per_subgroup_ewma[min_neg],AOD_star,-0.00759398496240601,0.16764555280540863,-0.02398587643379308,0.13979332518321574,20
